text,intent,label
hello google post my current status on twitter mentioning a great trip to paris with friends and family,social_post,55
post a new status on facebook saying that i am enjoying the nice weather,social_post,55
please create a new tweet,social_post,55
send a tweet to meijer tell them that they have the worst customer service,social_post,55
can you put this on facebook,social_post,55
post to twitter trump is such an ass,social_post,55
tweet a complaint to old navy website,social_post,55
tweet on the bad service,social_post,55
please say the following on facebook,social_post,55
tweet consumer service,social_post,55
tweet to the customer service account of starbucks,social_post,55
write a tweet of complaint about my tv to samsung,social_post,55
can you send a tweet to lif saying that their app crashed,social_post,55
tweet consumer complaint,social_post,55
snapchat,social_post,55
please add complaint about the service in tweet to olive garden,social_post,55
complaint to dept for food quality,social_post,55
show me my husbands facebook posts today,social_query,56
please read my facebook feed,social_query,56
may i know what is trending in twitter,social_query,56
what new posts are on my page,social_query,56
is everyone on my facebook list watching the game,social_query,56
can you tell me what happened to my social media,social_query,56
i haven't checked my facebook yet are there any updates from my close friends,social_query,56
tell me what's new,social_query,56
do i have any private messages on any social media,social_query,56
facebook,social_query,56
any new facebook posts from amy,social_query,56
what are the big news stories on twitter,social_query,56
what posts have i missed from my friends,social_query,56
check my social networks,social_query,56
facebook info,social_query,56
what does my facebook feed look like,social_query,56
let me know if linda posts anything on my facebook today,social_query,56
who has written to me or mentioned me in social media,social_query,56
get me latest updates from facebook,social_query,56
what's new on facebook,social_query,56
who has responded to my business within the last twenty four hours,social_query,56
do i have any new tweets,social_query,56
is anyone likes my latest photo,social_query,56
tell me the exact count of followers on my twitter handle as of today,social_query,56
what time is bina going live with her sale on facebook,social_query,56
may i know what is trending in facebook,social_query,56
did my friend rohit posted something on facebook,social_query,56
what friends were in popular places the last day,social_query,56
is anything trending on social media today,social_query,56
let me know if i get a new personal message from martha on facebook today,social_query,56
hey olly inform me about latest picture updated by priya chopra on instagram,social_query,56
tell me my friends most recent update,social_query,56
please scan my social media and tell me what's happening,social_query,56
how many likes i have got on my eggless cake post on youtube,social_query,56
check my facebook notification,social_query,56
has anyone follow me today on twitter today,social_query,56
what is going on right now on twitter,social_query,56
give me details of my twitter handle profile including the total number of followers,social_query,56
brief me about my news feed stories,social_query,56
check my twitter notification,social_query,56
please tell me latest video going viral on twitter for topic narendra modi,social_query,56
tell me what's happening on social media,social_query,56
did renee just post to my facebook feed,social_query,56
show me my latest social media activity,social_query,56
Has @realdonaldtrump posted anything new on twitter,social_query,56
have i received any mentions on twitter,social_query,56
read me the last tweet from the washington post,social_query,56
are there any news regarding our president on facebook today,social_query,56
what is happening on facebook,social_query,56
who's birthdays are today on facebook,social_query,56
is there anything important happening on social media,social_query,56
instagram,social_query,56
read to me the last messages in my feed,social_query,56
has john replied to my facebook post,social_query,56
do i have new likes,social_query,56
what trending on twitter,social_query,56
what's hot social media topics,social_query,56
give me my facebook update every three hours,social_query,56
please check my facebook account,social_query,56
are there any new snapchats,social_query,56
did mark post anything new on facebook,social_query,56
please check the news on social media,social_query,56
show me latest notifications,social_query,56
how many people are following me on twitter now,social_query,56
latest instagram posts,social_query,56
what's going on facebook,social_query,56
give me my social media update,social_query,56
have i got new content in my twitter feed,social_query,56
can anyone tell me what's you guys discussing,social_query,56
trending social media,social_query,56
latest news feed from facebook,social_query,56
is there anything new on snapchat,social_query,56
what are the latest tweets from the new york times,social_query,56
is there anything exciting on twitter today,social_query,56
has mary posted anything to facebook today,social_query,56
in every three hours give me my facebook update,social_query,56
is my friend rohit online on facebook,social_query,56
how many likes did i get today,social_query,56
give me some funny facebook posts,social_query,56
is there any new vegan news on facebook,social_query,56
what was the latest post,social_query,56
what are today's highlights from facebook,social_query,56
has sarah posted anything today,social_query,56
what notifications do i have in social media,social_query,56
any new interests from linda,social_query,56
please update me on my social media accounts,social_query,56
is there any post from my friend mike in facebook,social_query,56
how many likes does my last instagram photo have,social_query,56
was there any articles on shark attacks on snapchat yesterday,social_query,56
open facebook messenger,social_query,56
social media updates,social_query,56
how many likes does my status from yesterday have,social_query,56
please inform me of any new status updates,social_query,56
do i have any new messages in twitter instagram or facebook,social_query,56
can you please update me on the latest tweets from my feed,social_query,56
has anyone commented on my status,social_query,56
anything new on insta,social_query,56
has anyone tagged me in a photo on facebook,social_query,56
please give me the latest feed updates,social_query,56
who recently posted on social media,social_query,56
hows twitter,social_query,56
do i have any new friend requests,social_query,56
social media,social_query,56
has wendy posted on facebook,social_query,56
what did happen today,social_query,56
can i see my facebook feed,social_query,56
check my last post on instagram,social_query,56
find me new comments from my facebook,social_query,56
tell me whats on the web,social_query,56
are there any updates on facebook,social_query,56
new updates,social_query,56
what are the latest photos on my instagram account,social_query,56
can you show me the popular posts from facebook today,social_query,56
what's trending on social media,social_query,56
tell me what's trending on twitter,social_query,56
are there any new snaps on snapchat,social_query,56
what is the latest from my feed,social_query,56
do i have any new facebook notifications,social_query,56
what is trending on twitter,social_query,56
show me my social media notifications,social_query,56
check how many likes did i got on my most recent post,social_query,56
check facebook and twitter and tell me if anything interesting is happening,social_query,56
what are trending topics on twitter right now,social_query,56
check my facebook for notifications,social_query,56
social info,social_query,56
what's new on my facebook account,social_query,56
what was the last thing my mom said,social_query,56
what's happening on social media right now,social_query,56
whats online,social_query,56
let me know what maria has put on her facebook over the weekend,social_query,56
what's the latest in my social media,social_query,56
myspace,social_query,56
did anybody post on facebook today,social_query,56
hi what is the hot topic in facebook,social_query,56
please let me know what's happening to my social media,social_query,56
my facebook update in every three hour should be available,social_query,56
what's new on social media,social_query,56
new friends request details,social_query,56
is trump tweeting today,social_query,56
what's going on on fb,social_query,56
i heard ale just got married can you please show me the wedding pictures on their instagram,social_query,56
what's new in facebook,social_query,56
live show reminders,social_query,56
what did jeff post on the yard sale page,social_query,56
what's happening in my social media,social_query,56
did tracy update her facebook status today,social_query,56
has derek logged into facebook today,social_query,56
show me a list of places where my relatives have been based on their photos,social_query,56
check instagram,social_query,56
hi what kind of pictures you uploaded in pinterest,social_query,56
order me some chipotle,takeaway_order,57
could you please help me to order some sushi from deliveroo,takeaway_order,57
order chinese food,takeaway_order,57
show me chinese food near me,takeaway_order,57
ordering food,takeaway_order,57
checkout top restaurant near me and order shahi panner,takeaway_order,57
find and order handi paneer in pavitra,takeaway_order,57
order food,takeaway_order,57
order a ham and cheese sandwich from subway,takeaway_order,57
can you look up chinese takeout near here,takeaway_order,57
any low priced delicacies,takeaway_order,57
how much does general tsos chicken cost at peking garden,takeaway_order,57
order one pizza from pizza hut,takeaway_order,57
how about some pizza tonight can you please order a pepperoni large,takeaway_order,57
order six chicken tacos from chipotle,takeaway_order,57
i want to eat some spicy thing,takeaway_order,57
places with pizza delivery near me,takeaway_order,57
make an order for noodles one pack make it as takeaway order,takeaway_order,57
order general t'so eggroll to go,takeaway_order,57
order pizza for delivery,takeaway_order,57
call pizza hut and order a large pan pizza with ham and mushrooms,takeaway_order,57
open takeout menus,takeaway_order,57
please call the golden fork and tell them to deliver one portion of the fish risotto,takeaway_order,57
order me a cheese burger from tommy's burgers,takeaway_order,57
call eastwind and order lomaine to go,takeaway_order,57
i am in need of some pizza what's the closest place that delivers,takeaway_order,57
order two hamburgers for me,takeaway_order,57
please put in an order from red thai fpr this evening,takeaway_order,57
order pizza,takeaway_order,57
place a takeaway order for a cheeseburger and fries from burger king,takeaway_order,57
closest chipotle,takeaway_order,57
call peking garden,takeaway_order,57
order chinese for delivery,takeaway_order,57
order from dominos,takeaway_order,57
place order for usual burritto at chipolte,takeaway_order,57
i want to order some takeout food,takeaway_order,57
get us spaghetti from pizza hut,takeaway_order,57
what mexican restaurants are there nearby for takeout,takeaway_order,57
can you order me a pizza today from dominos,takeaway_order,57
i want to eat something will you order food for me,takeaway_order,57
place an order for two pizzas from dominoes,takeaway_order,57
i want to order some food,takeaway_order,57
from wangs kitchen restaurant home delivery for a chicken manchow soup,takeaway_order,57
i want to order a takeaway from papa john's,takeaway_order,57
call domino's pizza,takeaway_order,57
id like to put in an order for some chinese food with hunan wok,takeaway_order,57
start a takeaway order for me,takeaway_order,57
find and order domino pizza at nearest store of domino,takeaway_order,57
order ribs for dinner,takeaway_order,57
order a large pan pizza with ham and mushrooms from pizza hut,takeaway_order,57
find the nearest olive garden that has take out service,takeaway_order,57
any good fast food items,takeaway_order,57
can you order me some buffalo chicken pizza,takeaway_order,57
order a pizza,takeaway_order,57
what places can i order takeout from near by,takeaway_order,57
give me options for indian carryout under dollars,takeaway_order,57
i want to order some takeaway food,takeaway_order,57
i want to order some chinese food tonight what's delivering to me,takeaway_order,57
call china wok,takeaway_order,57
hey order two wings with french fries from the chinese food store,takeaway_order,57
i am so hungry and tired and i think i might order some food now,takeaway_order,57
order a large plain pizza from mimo's for me,takeaway_order,57
order a pizza with sausage from domino's,takeaway_order,57
call and order pizza for delivery,takeaway_order,57
checkout subway food centre near me and order tandoori roti,takeaway_order,57
please order take from jason's deli,takeaway_order,57
can you direct me to the menu for the highest rated chinese carryout near me,takeaway_order,57
place an order for a pepperoni pizza at papa johns,takeaway_order,57
when i get home can you please order a pizza,takeaway_order,57
i want to order chinese takeout,takeaway_order,57
get me takeaway food,takeaway_order,57
order spaghetti from spaghetti warehouse to bring home,takeaway_order,57
place an order for a combo platter from china buffet,takeaway_order,57
can i order takeaway from spanish place,takeaway_order,57
confirm the order and send me the confirmation,takeaway_order,57
order me a large ham and olive pizza from dominos,takeaway_order,57
please order my favorite dish from my favorite restaurant,takeaway_order,57
i want to order a pizza from michael's pizza,takeaway_order,57
i want to eat two pita gyros please and some diet coke,takeaway_order,57
what are the offers in uber eats,takeaway_order,57
hi i want to order fried chick with white sauce,takeaway_order,57
hey order a side of hot wings with my previous order,takeaway_order,57
put an order in for two pizzas from dominoes,takeaway_order,57
order chinese from china spring wonton soup and a small beef and broccoli,takeaway_order,57
i am really craving for chinese food right now please let me order take out,takeaway_order,57
places to order takeaway food,takeaway_order,57
order me postmates of mcdonald,takeaway_order,57
can you order me takeout,takeaway_order,57
call the nearest thai restaurant with delivery,takeaway_order,57
pull up peking garden online,takeaway_order,57
order two pizzas from dominoes,takeaway_order,57
order takeout pizza from domino's for seven pm,takeaway_order,57
grubhub order,takeaway_order,57
can i order takeaway dinner from byron's,takeaway_order,57
order takeout,takeaway_order,57
get me some food,takeaway_order,57
order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink,takeaway_order,57
is is taco o'clock yet,takeaway_order,57
i would like to order some takeout,takeaway_order,57
schedule pizza takeout for seven pm,takeaway_order,57
i would like to have a sushi can you order me a lunch,takeaway_order,57
find hotel order food name,takeaway_order,57
what is the best pizza near me that delivers,takeaway_order,57
please order me pizza and wings from papa johns now,takeaway_order,57
i need two pizzas stat,takeaway_order,57
find and order rasgulla of janta sweet home pvt ltd,takeaway_order,57
call the closest mexican restaurant,takeaway_order,57
it's time for junk food,takeaway_order,57
checkout domino centre near me and order cheese pizza,takeaway_order,57
get large pizza with pepperoni,takeaway_order,57
order the best priced general tofu in nyack,takeaway_order,57
order me chinese food,takeaway_order,57
order a meal from a nice restaurant,takeaway_order,57
open grubhub,takeaway_order,57
order a medium pizza with pepperoni and bacon on its,takeaway_order,57
order two medium cheese and one medium pepperoni pizza from dominoes,takeaway_order,57
show me nearby takeout restaurants,takeaway_order,57
please order me some takeout,takeaway_order,57
can you please order me some mcdonalds,takeaway_order,57
tell the golden fork that i want their fish risotto delivered,takeaway_order,57
could you order sushi for tonight dinner,takeaway_order,57
i'm hungry show me some takeaway food,takeaway_order,57
i feel like having soup for lunch order from wangs kitchen restaurant a chicken manchow soup,takeaway_order,57
yo order take out from jason's deli on sixth ave,takeaway_order,57
order a takeaway,takeaway_order,57
call pf chang's to order me egg foo young,takeaway_order,57
any fast food meal offers,takeaway_order,57
order mcdonalds,takeaway_order,57
have pho send three egg rolls,takeaway_order,57
contact pizza hut and order a large pizza with ham and mushrooms,takeaway_order,57
i want two burgers and one coke order it fast,takeaway_order,57
order the usual from turiellos pizza,takeaway_order,57
hey i'd like you to order burger,takeaway_order,57
order some takeaway food,takeaway_order,57
find food and order,takeaway_order,57
noodles one pack make it as takeaway,takeaway_order,57
order me a byron from deliveroo,takeaway_order,57
order two cheeseburgers from wings n. ale on university drive,takeaway_order,57
show me delivery near me,takeaway_order,57
order me the fish risotto from the golden fork,takeaway_order,57
can i order take out food at this time,takeaway_order,57
place a take out order at olive garden,takeaway_order,57
i'm in the mood to order takeaway,takeaway_order,57
search for pizza nearby,takeaway_order,57
call the nearest pizza place that offers buffalo pizza,takeaway_order,57
find restaurant order food name,takeaway_order,57
schedule a delivery from food at the nearby takeaway diner,takeaway_order,57
order a takeaway sandwich and soup from the italian's,takeaway_order,57
can you please order some food for me,takeaway_order,57
order a large pepperoni pizza from dominos to go,takeaway_order,57
give me the best pizza deals offered today,takeaway_order,57
hey order me some take out from jason's deli,takeaway_order,57
hey call the nearest chinese restaurant for a takeaway,takeaway_order,57
open the grubhub app so i can order take out,takeaway_order,57
can you order me some pizza,takeaway_order,57
order some fried chicken from church's chicken via grubhub,takeaway_order,57
free home delivery,takeaway_order,57
call pizza hut and find out if my order is ready,takeaway_query,58
find a pizza restaurant open until noon,takeaway_query,58
does my favourite pizza place available for takeaway,takeaway_query,58
does pf changs do takeout,takeaway_query,58
find my thai takeaways around grassmarket,takeaway_query,58
look to see if luigi's has takeaway,takeaway_query,58
does john's pizza have takeaway,takeaway_query,58
can i get takeout from pf changs,takeaway_query,58
where is an olive garden that does takeaway,takeaway_query,58
how much time it will take to prepare the order,takeaway_query,58
when i will get the delivery,takeaway_query,58
when is my takeaway going to get here,takeaway_query,58
when will my food be ready,takeaway_query,58
does restaurant have takeaway,takeaway_query,58
can i get delivery from this restaurant,takeaway_query,58
what is the status of my order,takeaway_query,58
when do i need to leave to pick up my order,takeaway_query,58
prepare the order as soon as possible,takeaway_query,58
is my order ready for pick up now,takeaway_query,58
restaurant delivery update,takeaway_query,58
does paradise has takeaway,takeaway_query,58
when my takeaway order will arrive,takeaway_query,58
when can i pick up my order,takeaway_query,58
how long until my takeaway,takeaway_query,58
what time is my domino's order expected to arrive,takeaway_query,58
can i get an order delivered from romero's,takeaway_query,58
please check if paradise does takeaway,takeaway_query,58
check to see if pizza hut has my order on the way,takeaway_query,58
does dominos deliver,takeaway_query,58
when did i place my order and what was the projected time it would take,takeaway_query,58
ask if deliver,takeaway_query,58
is my order ready,takeaway_query,58
whats up with my takeaway,takeaway_query,58
does fongs have delivery,takeaway_query,58
how many minutes do i need to wait to pick up my food from china on the go,takeaway_query,58
check the status of my order,takeaway_query,58
does the nearby chinese restaurant do delivery,takeaway_query,58
find my food,takeaway_query,58
does the nearby pizza hut deliver in my area,takeaway_query,58
can i get the food to go,takeaway_query,58
what is the phone number for the nearest location of church's chicken,takeaway_query,58
will arby's offer takeaway,takeaway_query,58
does this restaurant only do carryout,takeaway_query,58
call the restaurant to see if the delivery is on the way,takeaway_query,58
look up whether or not charley's steakhouse delivers,takeaway_query,58
when will by order from taco bell be delivered,takeaway_query,58
what is happening to my order,takeaway_query,58
can i get takeaway from arby's,takeaway_query,58
domino's delivery status,takeaway_query,58
please find out of charley's steakhouse delivers,takeaway_query,58
tell me which catering packages are available,takeaway_query,58
hey does that restaurant have takeout,takeaway_query,58
is the restaurant having delivery facility,takeaway_query,58
tell me when taco bell can deliver my dinner,takeaway_query,58
most rated delivery options for chinese food,takeaway_query,58
is gus's a take out place,takeaway_query,58
does lechateau have delivery service or only takeaway,takeaway_query,58
can i take food home here,takeaway_query,58
can i get takeaway from pings,takeaway_query,58
does charley's steakhouse deliver,takeaway_query,58
does the nearby dominos have delivery,takeaway_query,58
does that restaurant allow take out orders,takeaway_query,58
tell me if taco bell delivers,takeaway_query,58
find if takeaway possible in restaurant pizzahouse,takeaway_query,58
what happened to my pizza order it has been an hour since i ordered,takeaway_query,58
maximum kilometer to delivery,takeaway_query,58
what time can i pick up my food,takeaway_query,58
where is the closest spot to order food for pickup,takeaway_query,58
does it offer pick up,takeaway_query,58
does peking garden deliver,takeaway_query,58
what is the status of last take away order,takeaway_query,58
when is my food going to be here,takeaway_query,58
i want some curry to go any recommendations,takeaway_query,58
does the restaurant have delivery,takeaway_query,58
will the pizza be here soon,takeaway_query,58
is fongs dine in only,takeaway_query,58
does the restaurant have carryout,takeaway_query,58
whats with my dinner order,takeaway_query,58
status for the pizza delivery from pizza hut,takeaway_query,58
do they have takeout,takeaway_query,58
please could you tell me if george's geek restaurant can i order takeaway from there,takeaway_query,58
where can i order takeout,takeaway_query,58
does shibaru sushi deliver,takeaway_query,58
does pizza hut have delivery,takeaway_query,58
does chinese deliver,takeaway_query,58
does fridays do takeaway,takeaway_query,58
does arby's do takeaway,takeaway_query,58
does pf changs accept takeout orders,takeaway_query,58
is there takeaway at donut junction,takeaway_query,58
any restaurant in the beautiful,takeaway_query,58
will the restaurant deliver the order,takeaway_query,58
find out if the restaurant does takeaway orders,takeaway_query,58
when is taco bell going to arrive,takeaway_query,58
do you serve for home delivery,takeaway_query,58
can it takeaway from ammi biryani,takeaway_query,58
which restaurants offer take out food,takeaway_query,58
what is the status on my latest order,takeaway_query,58
tell me the soup of the day at panera bread restaurant,takeaway_query,58
does that restaurant deliver,takeaway_query,58
current status of take out order,takeaway_query,58
take out available louies,takeaway_query,58
where is my food,takeaway_query,58
is dinner ready yet,takeaway_query,58
how is my order,takeaway_query,58
does ming ten do take out,takeaway_query,58
tell me if the olive garden allows takeaway,takeaway_query,58
how long until my order is ready,takeaway_query,58
is there takeaway at papa john's,takeaway_query,58
does brick grill deliver,takeaway_query,58
will they deliver to me,takeaway_query,58
can i get delivery from here,takeaway_query,58
hey does open sesame do take out,takeaway_query,58
does pizza hut have my order ready,takeaway_query,58
find out if the olive garden will let me do takeaway,takeaway_query,58
how long until my order arrives,takeaway_query,58
remember i've ordered a cake for tonight's birthday party let me know the status please,takeaway_query,58
is the last order is ready,takeaway_query,58
does mr pizza deliver,takeaway_query,58
does this restaurant deliver,takeaway_query,58
i've cancelled the order placed at mcd did it go through,takeaway_query,58
is michael's a takeaway or delivery restaurant,takeaway_query,58
last take away order,takeaway_query,58
can i carry out with this restaurant,takeaway_query,58
are there any takeaways around here,takeaway_query,58
is there a takeout menu at the restaurant,takeaway_query,58
how much longer until my pizza will be here,takeaway_query,58
hello i would like to know whether you provide home delivery services,takeaway_query,58
tell me all the takeaways nearby and i want to order food,takeaway_query,58
takeaway status,takeaway_query,58
does vocelli's do takeaway,takeaway_query,58
could you please recommend a mexican restaurant for take out,takeaway_query,58
does olive garden have take out,takeaway_query,58
what is the status on my takeout,takeaway_query,58
when is my order ready,takeaway_query,58
does restaurant royale deliver takeaway,takeaway_query,58
where is my pizza from domino's at,takeaway_query,58
can i pick up my large order at pizza hut,takeaway_query,58
does restaurant has home delivery,takeaway_query,58
do they deliver,takeaway_query,58
hows the food order going,takeaway_query,58
does dominos has a delivery option,takeaway_query,58
what asian restaurants nearby offer to go food,takeaway_query,58
check the status of my pizza hut order please,takeaway_query,58
when will my chinese food be delivered,takeaway_query,58
does fongs do carry out,takeaway_query,58
status of take away,takeaway_query,58
is mr pizza on skip the dishes,takeaway_query,58
does peking garden take orders over the phone,takeaway_query,58
does this place do takeaway,takeaway_query,58
can i order olive garden to go,takeaway_query,58
check on the delivery of my current order,takeaway_query,58
check the dish price and all,takeaway_query,58
reviews of the restaurants,takeaway_query,58
domino's has takeaway right,takeaway_query,58
where can i get a shot of tequila and some to go mexican food,takeaway_query,58
does that restaurant allow call in orders,takeaway_query,58
what time will i arrive in austin tx,transport_query,59
what time is the train passing by,transport_query,59
what time does the train to iowa leave,transport_query,59
when is my train coming,transport_query,59
directions to sainsburys,transport_query,59
when does the train from kansas city to iowa leave,transport_query,59
what time does the train leave for chicago,transport_query,59
what times may i travel to location a,transport_query,59
route to melbourne,transport_query,59
how long to get downtown,transport_query,59
direct me towards nearest railway station,transport_query,59
how long does it take to get the train from rome to paris,transport_query,59
whats the best way to france,transport_query,59
i want to go to bank of america give me directions,transport_query,59
how do i get from my house to the target along I forty,transport_query,59
what is the amount for train ticket booking,transport_query,59
when is the next train to london,transport_query,59
what time does the first train depart from chicago,transport_query,59
what are the train times today,transport_query,59
how far is walmart from here,transport_query,59
is the four hundred and thirty pm train running late,transport_query,59
i would like to know the train timings to bournemouth tomorrow,transport_query,59
show me the shortest route towards nearest train station,transport_query,59
next train to dc,transport_query,59
running train status to vienna,transport_query,59
could you list out the list of trains heading to chester the day after,transport_query,59
how long does it take to get there,transport_query,59
how do i get to brighton,transport_query,59
can you reserve a ticket to grand rapids by train,transport_query,59
can you get me train ticket prices please,transport_query,59
where is the closest train depot,transport_query,59
what time does the train arrive in sacremento,transport_query,59
please send me info on how to go about purchasing a train ticket to new york,transport_query,59
i want to go to mcdo,transport_query,59
show trains and time to ny,transport_query,59
how much for a train ticket,transport_query,59
give me directions for the place,transport_query,59
train departure,transport_query,59
is there a connecting train from london to paris and what time,transport_query,59
search cost for amtrak luxury to los angeles,transport_query,59
when is the next train to glasgow from aberdeen,transport_query,59
can you please let me know the next four scheduled trains to chicago,transport_query,59
what is the time train coming from sacramento,transport_query,59
visit metronorth dot com to help me purchase train tickets,transport_query,59
tell me today's direction,transport_query,59
can you get me a train ticket to nyc,transport_query,59
show directions to pondy,transport_query,59
search earliest trains to brooklyn ny weekends and holidays,transport_query,59
are there any available train tickets to reserve,transport_query,59
what is the cheapest ticket available next week for a round trip three day trip to iceland,transport_query,59
i need the arrival time for new york train,transport_query,59
train to athens how to,transport_query,59
what time is the train to san francisco due,transport_query,59
go to agha station,transport_query,59
how do i get to the mall,transport_query,59
what time does the train arrive at edinburgh,transport_query,59
how do i get from where i'm at to universal in orlando florida,transport_query,59
train times location,transport_query,59
tell me how to get from here to the chimes in covington,transport_query,59
please tell em the list of trains to chicago via california,transport_query,59
search for trains leaving tonight for london,transport_query,59
what is time of indianapolis express,transport_query,59
how long is it from dalls to san antonio by train,transport_query,59
tell me the trains from california to new jersey after eleven pm,transport_query,59
what are the train times between eight am and ten am at east chicago station going west on sunday,transport_query,59
what is the departure time for the next train leaving new york city,transport_query,59
give me train times from station to location,transport_query,59
what times do the trains run between here and the met,transport_query,59
how can i go from boston to new york by train,transport_query,59
is the train time to a location long,transport_query,59
what is the fastest way to get to starbucks,transport_query,59
can you see if there any trains going to,transport_query,59
what time does the train departs lagos,transport_query,59
how long is the walk from nyack to valley cottage,transport_query,59
calculate the travel time if i go to orlando by train,transport_query,59
find a train going from prague to brno,transport_query,59
price of train ticket from delhi to mumbai,transport_query,59
please give me directions to a park near me,transport_query,59
what are the prices to get to chicago on a train book the cheapest one,transport_query,59
what time does the train to place leave,transport_query,59
can i get the directions to the nearest bar,transport_query,59
when is the next train to b street,transport_query,59
when is the next train leaving for austin,transport_query,59
show me today train time of kalka at jodhpur,transport_query,59
is there a train from philadelphia to new york city at noon,transport_query,59
what is the time of the morning train headed to chicago,transport_query,59
where is the closest mexican restaurant,transport_query,59
what trips are available from new york city to poughkeepsie,transport_query,59
how long i can go to dundee,transport_query,59
how do i get to poughkeepsie from new york city,transport_query,59
fix the driving route from here to grant market,transport_query,59
directions to nearest apple store,transport_query,59
how do i get to the grocery store,transport_query,59
check time of kalka train from jodhpur station on monday,transport_query,59
how often does the train arrive and depart from penn station,transport_query,59
take me to tnagar,transport_query,59
how much is a train ticket to san fransisco,transport_query,59
when indianapolis express will reach indiana,transport_query,59
can you give me train times for ann arbor,transport_query,59
how much is a round trip train ticket to go to new york,transport_query,59
directions to virginia beach va,transport_query,59
give me the driving directions from faripir to gurpur,transport_query,59
when is the next train to philadelphia,transport_query,59
i need directions to lowes in mount h nj,transport_query,59
when does the next train to work leave,transport_query,59
what time does the train depart from downtown los angeles to santa barbara,transport_query,59
you need to find an alternate route to my destination,transport_query,59
what time is the last train headed to chicago,transport_query,59
what is the route to the closest mcdonalds,transport_query,59
what is the most convenient hour to catch a train to york on Saturday,transport_query,59
map out a route from here to abita brew pub,transport_query,59
directions to mcdo,transport_query,59
can you find me a train ticket to montauk,transport_query,59
can i have timing of keral express,transport_query,59
please list the available rain trips to location a,transport_query,59
what street do i take to get to downtown,transport_query,59
how do i get to starbucks,transport_query,59
when is the next train to new york,transport_query,59
what time does the train from new york come in,transport_query,59
find me a train ticket for the next trip to washington dc,transport_query,59
how to get somewhere,transport_query,59
how long does it take for the train to get to orlando,transport_query,59
where is the nearest train to me,transport_query,59
what is the estimated travel time for the train ride to orlando,transport_query,59
tell me the time when punjab mail will reach gwalior,transport_query,59
tell me the direction to miami from chicago,transport_query,59
tell me the exact arrival time of train from newcastle to edinburgh,transport_query,59
whats the travel time from here to dallas by train,transport_query,59
give me directions to get from here to crescent city brewhouse in new orleans,transport_query,59
what are the train times from san francisco to new york,transport_query,59
siri find train tickets to nc,transport_query,59
show me today all train times of next two hours at jodhpur to pali,transport_query,59
find me the distance and direction by train to rccg in ikoyi lagos,transport_query,59
give the shortest route to the airport,transport_query,59
train times to new york,transport_query,59
can i get a train ticket to chicago for next saturday around noon,transport_query,59
show me today all train times of next two hours at jodhpur to jaisalmer,transport_query,59
what is the timing of bagmati express,transport_query,59
i'd like a train ticket to this location,transport_query,59
train schedule,transport_query,59
i would like to know the route the train will go to get to miami,transport_query,59
what are departure arrival times for this train,transport_query,59
get me the local train timing to destination cstm,transport_query,59
how far is orlando from my house,transport_query,59
give me the train time,transport_query,59
directions to the target on I forty,transport_query,59
train times to glasgow,transport_query,59
when does the last train from work leave,transport_query,59
how long until we get to chicago,transport_query,59
get me train times to location from station,transport_query,59
how far is it from tokyo to dallas,transport_query,59
how do i book a train ticket online,transport_query,59
is there any train plying from pune to mumbai tonight,transport_query,59
give me the list of available train tickets from edinburgh to leeds,transport_query,59
when is the next septa train to philadelphia,transport_query,59
get me directions to meijer,transport_query,59
can you look up train ticket prices for me,transport_query,59
call a taxi for me,transport_taxi,60
find the nearest taxi,transport_taxi,60
please book a taxi for me,transport_taxi,60
book a taxi uber,transport_taxi,60
book ola cab for now,transport_taxi,60
open uber app and book me a car for pick up at the airport,transport_taxi,60
book taxi to new york city,transport_taxi,60
find transportation to rome,transport_taxi,60
call a taxi company,transport_taxi,60
find a taxi to book,transport_taxi,60
get me the number for local taxi service,transport_taxi,60
find a taxi service close to me,transport_taxi,60
i need a ride home,transport_taxi,60
call city cab to airport,transport_taxi,60
call a taxi for me to where i am currently located,transport_taxi,60
i am going to chinatown in half an hour book an uber for me,transport_taxi,60
hail taxi,transport_taxi,60
book a taxi to the airport,transport_taxi,60
open the uber app and get me a car please,transport_taxi,60
catcha a ride,transport_taxi,60
could you please have uber be at my house in fifteen minutes,transport_taxi,60
send golden taxi to pick me up as soon as possible,transport_taxi,60
please reserve the next taxi a nine am,transport_taxi,60
book an uber to the nearest mall in the next half hour,transport_taxi,60
call me a taxi,transport_taxi,60
find a taxi to go home,transport_taxi,60
i need a taxi to take me to the airport please,transport_taxi,60
call an uberpool to get me at long island bar,transport_taxi,60
i need a taxi uber,transport_taxi,60
call me an uber to the movie theater,transport_taxi,60
call a car for me,transport_taxi,60
open uber and book a car for twelve o'clock,transport_taxi,60
i need a taxi at eight tomorrow morning to take me to work,transport_taxi,60
i need to book a taxi,transport_taxi,60
set up uber,transport_taxi,60
need a taxi for my travel,transport_taxi,60
book my nearest available taxi,transport_taxi,60
where is the closest uber,transport_taxi,60
call a uber in thirty minutes,transport_taxi,60
get city cab here to airport,transport_taxi,60
book a rental cab of uber,transport_taxi,60
uber please,transport_taxi,60
can you call an uber for me,transport_taxi,60
find a taxi for me,transport_taxi,60
book a taxi at my home address for right now,transport_taxi,60
book a taxi for me,transport_taxi,60
book uber taxi for my travel,transport_taxi,60
book ola for airport today evening,transport_taxi,60
taxi uber,transport_taxi,60
book a local cab,transport_taxi,60
